#;week;store;price_Boran;price_Zeyma;price_Liebo;price_Cranb;display_prom;feature_prom;display_prom_Liebo;feature_prom_Liebo;sales_Boran
434;74;4;1.73;1.67;1.56;1.85;0;0;0;0;18
435;75;4;1.73;1.67;1.56;1.85;1;1;0;0;108
436;76;4;1.73;1.67;1.56;1.85;0;0;0;0;13
437;77;4;1.73;1.67;1.56;1.85;0;0;0;0;10
438;78;4;1.73;1.67;1.56;1.85;1;1;0;0;128
439;79;4;1.73;1.67;1.56;1.85;0;0;0;0;10
440;80;4;1.73;1.67;1.56;1.85;0;0;0;0;15
441;81;4;1.73;1.67;1.56;1.85;0;0;0;0;12
442;82;4;1.73;1.67;1.56;1.85;0;0;0;0;11
443;83;4;1.73;1.67;1.56;1.85;0;0;0;0;15
444;84;4;1.73;1.67;1.56;1.85;1;1;1;0;103
445;85;4;1.73;1.67;1.56;1.85;0;0;0;0;17
446;86;4;1.73;1.62;1.56;1.85;0;1;0;0;25
447;87;4;1.73;1.62;1.56;1.85;0;0;0;0;14
448;88;4;1.73;1.62;1.56;1.82;0;0;0;0;11
449;89;4;1.73;1.62;1.56;1.82;0;0;0;0;16
450;90;4;1.73;1.62;1.56;1.82;0;1;0;0;17
451;91;4;1.73;1.62;1.56;1.82;0;0;0;0;14
452;92;4;1.73;1.63;1.56;1.82;0;0;0;0;10
453;93;4;1.73;1.63;1.56;1.82;0;0;0;0;12
454;94;4;1.73;1.63;1.56;1.82;0;0;1;1;6
455;95;4;1.73;1.63;1.56;1.82;0;0;0;0;17
456;96;4;1.73;1.63;1.51;1.82;0;0;0;0;13
457;97;4;1.73;1.63;1.57;1.82;0;0;0;0;15
458;98;4;1.73;1.63;1.57;1.85;0;0;1;0;11
459;99;4;1.73;1.63;1.57;1.8;0;0;0;0;11
460;100;4;1.73;1.63;1.57;1.8;1;0;0;1;25
461;101;4;1.73;1.63;1.57;1.8;1;0;0;0;42
462;102;4;1.86;1.63;1.57;1.8;0;0;0;0;10
463;103;4;2.03;1.63;1.57;1.8;0;0;0;0;9
464;104;4;2.03;1.63;1.57;1.8;0;1;0;0;17
465;105;4;2.03;1.63;1.57;1.8;0;0;0;0;8
466;106;4;2.03;1.63;1.57;1.8;0;0;0;0;7
467;107;4;2.03;1.63;1.57;1.8;0;0;0;0;7
468;108;4;2.03;1.63;1.57;1.8;0;0;0;0;8
469;109;4;2.03;1.63;1.57;1.8;1;1;0;0;79
470;110;4;2.03;1.63;1.57;1.8;1;0;0;0;36
471;111;4;2.03;1.63;1.57;1.8;0;1;0;0;23
472;112;4;2.03;1.63;1.62;1.8;0;0;1;0;6
473;113;4;2.03;1.63;1.62;1.8;1;0;0;0;38
474;114;4;2.02;1.63;1.62;1.8;0;0;0;0;6
475;115;4;2.02;1.63;1.62;1.8;0;0;0;0;11
476;116;4;2.02;1.53;1.62;1.8;0;0;0;0;7
477;117;4;2.02;1.53;1.62;1.8;0;0;0;0;10
478;118;4;2.02;1.53;1.62;1.8;1;0;0;0;26
479;119;4;2.02;1.53;1.62;1.8;0;0;0;0;10
480;120;4;2.02;1.53;1.69;1.8;1;0;0;0;21
481;1;5;1.4;1.37;1.34;1.59;0;0;0;0;25
482;2;5;1.4;1.37;1.34;1.59;0;0;0;0;24
483;3;5;1.4;1.37;1.34;1.59;0;0;0;0;32
484;4;5;1.52;1.37;1.34;1.59;0;0;0;0;19
485;5;5;1.52;1.37;1.34;1.59;0;0;0;0;26
486;6;5;1.52;1.43;1.34;1.59;0;0;0;0;26
487;7;5;1.52;1.43;1.34;1.69;0;0;0;0;21
488;8;5;1.52;1.43;1.34;1.69;0;0;0;0;24
489;9;5;1.52;1.43;1.34;1.68;0;0;0;0;25
490;10;5;1.52;1.43;1.34;1.68;0;0;0;0;22
491;11;5;1.52;1.43;1.34;1.68;0;0;0;0;24
492;12;5;1.52;1.43;1.34;1.68;0;0;0;0;21
493;13;5;1.52;1.43;1.37;1.68;0;0;0;0;28
494;14;5;1.63;1.51;1.37;1.68;0;0;0;0;20
495;15;5;1.63;1.51;1.37;1.68;0;0;0;0;28
496;16;5;1.63;1.51;1.37;1.68;0;0;0;0;18
497;17;5;1.63;1.51;1.37;1.68;0;0;0;0;21
498;18;5;1.63;1.43;1.37;1.68;0;0;0;0;19
499;19;5;1.63;1.43;1.37;1.68;0;0;0;0;24
500;20;5;1.63;1.43;1.37;1.68;0;0;0;0;24
501;21;5;1.63;1.43;1.37;1.68;0;0;0;0;16
502;22;5;1.63;1.43;1.37;1.66;0;0;0;0;29
503;23;5;1.57;1.43;1.37;1.66;0;0;0;0;14
504;24;5;1.57;1.37;1.37;1.66;0;0;0;0;25
505;25;5;1.57;1.37;1.37;1.66;0;0;0;0;25
506;26;5;1.57;1.37;1.37;1.66;0;0;0;0;18
507;27;5;1.57;1.37;1.37;1.66;0;0;0;0;23
508;28;5;1.57;1.37;1.37;1.66;0;0;0;0;26
509;29;5;1.57;1.37;1.37;1.66;0;0;0;0;21
510;30;5;1.57;1.37;1.37;1.66;0;0;0;0;20
511;31;5;1.57;1.37;1.37;1.66;0;0;0;0;28
512;32;5;1.57;1.37;1.37;1.66;0;0;0;0;25
513;33;5;1.57;1.37;1.37;1.66;0;0;0;0;14
514;34;5;1.57;1.34;1.37;1.62;0;0;0;0;19
515;35;5;1.57;1.43;1.36;1.62;0;0;0;0;18
516;36;5;1.57;1.43;1.36;1.62;0;0;0;0;21
517;37;5;1.57;1.43;1.36;1.62;0;0;0;0;31
518;38;5;1.57;1.43;1.36;1.62;0;0;0;0;18
519;39;5;1.57;1.43;1.36;1.62;0;0;0;0;25
520;40;5;1.57;1.43;1.36;1.62;0;0;0;0;22
521;41;5;1.57;1.43;1.36;1.62;0;0;0;0;24
522;42;5;1.57;1.43;1.36;1.62;0;0;0;0;24
523;43;5;1.57;1.43;1.36;1.62;0;0;0;0;23
524;44;5;1.57;1.43;1.36;1.62;0;0;0;0;18
525;45;5;1.57;1.43;1.36;1.62;0;0;0;0;17
526;46;5;1.5;1.43;1.36;1.62;0;0;0;0;22
527;47;5;1.5;1.43;1.36;1.55;0;0;0;0;23
528;48;5;1.5;1.43;1.36;1.55;0;0;0;0;21
529;49;5;1.5;1.43;1.36;1.55;0;0;0;0;25
530;50;5;1.5;1.43;1.36;1.55;0;0;0;0;21
531;51;5;1.5;1.43;1.36;1.55;0;0;0;0;32
532;52;5;1.5;1.43;1.36;1.55;0;0;0;0;32
533;53;5;1.5;1.39;1.36;1.55;0;0;0;0;16
534;54;5;1.5;1.44;1.36;1.55;0;0;0;0;24
535;55;5;1.5;1.44;1.36;1.55;0;0;0;0;28
536;56;5;1.5;1.44;1.36;1.55;0;0;0;0;26
537;57;5;1.5;1.44;1.36;1.55;0;0;0;0;26
538;58;5;1.5;1.32;1.36;1.55;0;0;0;0;17
539;59;5;1.5;1.32;1.36;1.55;0;0;0;0;26
540;60;5;1.5;1.32;1.39;1.55;0;0;0;0;17
541;61;5;1.5;1.32;1.39;1.55;0;0;0;0;28
542;62;5;1.5;1.32;1.39;1.55;0;0;0;0;26
543;63;5;1.5;1.32;1.39;1.55;0;0;0;0;20
544;64;5;1.5;1.32;1.39;1.55;0;0;0;0;23
545;65;5;1.5;1.32;1.39;1.55;0;0;0;0;21
546;66;5;1.5;1.32;1.47;1.55;0;0;0;0;26
547;67;5;1.5;1.32;1.47;1.55;0;0;0;0;26
548;68;5;1.5;1.32;1.47;1.55;0;0;0;0;22
549;69;5;1.44;1.34;1.47;1.55;0;0;0;0;19
550;70;5;1.44;1.34;1.47;1.55;0;0;0;0;26
551;71;5;1.44;1.34;1.47;1.55;0;0;0;0;24
552;72;5;1.44;1.34;1.37;1.55;0;0;0;0;23
553;73;5;1.44;1.34;1.37;1.55;0;0;0;0;33
554;74;5;1.44;1.34;1.37;1.55;0;0;0;0;20
555;75;5;1.44;1.34;1.37;1.55;0;0;0;0;28
556;76;5;1.32;1.34;1.37;1.55;0;0;0;0;24
557;77;5;1.32;1.34;1.37;1.55;0;0;0;0;26
558;78;5;1.32;1.34;1.37;1.55;0;0;0;0;26
559;79;5;1.46;1.34;1.37;1.55;0;0;0;0;25
560;80;5;1.46;1.34;1.37;1.55;0;0;0;0;28
561;81;5;1.46;1.34;1.53;1.55;0;0;0;0;26
562;82;5;1.46;1.34;1.56;1.55;0;0;0;0;25
563;83;5;1.46;1.34;1.56;1.55;0;0;0;0;23
564;84;5;1.46;1.34;1.56;1.55;0;0;0;0;33
565;85;5;1.46;1.34;1.56;1.55;0;0;0;0;32
566;86;5;1.46;1.34;1.45;1.55;0;0;0;0;28
567;87;5;1.46;1.34;1.45;1.55;0;0;0;0;28
568;88;5;1.46;1.34;1.45;1.55;0;0;0;0;20
569;89;5;1.46;1.34;1.45;1.55;0;0;0;0;25
570;90;5;1.46;1.34;1.45;1.55;0;0;0;0;36
571;91;5;1.54;1.34;1.45;1.55;0;0;0;0;24
572;92;5;1.54;1.34;1.45;1.55;0;0;0;0;26
573;93;5;1.54;1.34;1.45;1.55;0;0;0;0;31
574;94;5;1.46;1.34;1.45;1.65;0;0;0;0;27
575;95;5;1.46;1.34;1.45;1.65;0;0;0;0;26
576;96;5;1.46;1.34;1.45;1.65;0;0;0;0;18
577;97;5;1.46;1.34;1.45;1.65;0;0;0;0;27
578;98;5;1.46;1.34;1.45;1.65;0;0;0;0;19
579;99;5;1.52;1.34;1.45;1.65;0;0;0;0;23
580;100;5;1.45;1.34;1.45;1.65;0;0;0;0;23
581;101;5;1.45;1.34;1.45;1.65;0;0;0;0;21
582;102;5;1.56;1.34;1.45;1.72;0;0;0;0;18
583;103;5;1.56;1.34;1.45;1.72;0;0;0;0;21
584;104;5;1.56;1.34;1.45;1.72;0;0;0;0;21
585;105;5;1.56;1.34;1.45;1.66;0;0;0;0;29
586;106;5;1.56;1.34;1.45;1.66;0;0;0;0;22
587;107;5;1.56;1.31;1.45;1.66;0;0;0;0;23
588;108;5;1.56;1.31;1.45;1.66;0;0;0;0;24
589;109;5;1.56;1.31;1.45;1.66;0;0;0;0;16
590;110;5;1.56;1.31;1.45;1.66;0;0;0;0;19
591;111;5;1.56;1.31;1.5;1.66;0;0;0;0;20
592;112;5;1.56;1.31;1.5;1.66;0;0;0;0;29
593;113;5;1.5;1.31;1.5;1.66;0;0;0;0;21
594;114;5;1.5;1.39;1.5;1.66;0;0;0;0;28
595;115;5;1.5;1.39;1.5;1.66;0;0;0;0;23
596;116;5;1.5;1.39;1.5;1.66;0;0;0;0;23
597;117;5;1.5;1.39;1.5;1.66;0;0;0;0;23
598;118;5;1.5;1.39;1.5;1.66;0;0;0;0;28
599;119;5;1.5;1.39;1.5;1.66;0;0;0;0;19
600;120;5;1.5;1.39;1.5;1.66;0;0;0;0;28
601;1;6;1.46;1.25;1.49;1.66;0;0;0;0;21
602;2;6;1.46;1.25;1.49;1.66;0;0;0;0;24
603;3;6;1.46;1.25;1.49;1.66;0;0;0;0;23
604;4;6;1.46;1.25;1.49;1.75;0;0;0;0;26
605;5;6;1.43;1.25;1.49;1.75;0;0;0;0;39
606;6;6;1.5;1.2;1.49;1.87;0;0;0;0;20
607;7;6;1.5;1.2;1.49;1.87;0;0;0;0;27
608;8;6;1.5;1.2;1.49;1.87;0;0;0;0;25
609;9;6;1.5;1.2;1.49;1.87;0;0;0;0;16
610;10;6;1.5;1.2;1.49;1.87;0;0;0;0;22
611;11;6;1.5;1.3;1.49;1.87;0;0;0;0;16
612;12;6;1.5;1.3;1.66;1.87;0;0;0;0;23
613;13;6;1.5;1.3;1.66;1.87;0;0;0;0;21
614;14;6;1.54;1.3;1.66;1.87;0;0;0;0;22
615;15;6;1.54;1.3;1.66;1.85;0;0;0;0;29
616;16;6;1.54;1.21;1.66;1.85;0;0;0;0;20
617;17;6;1.54;1.21;1.66;1.88;0;0;0;0;27
618;18;6;1.54;1.21;1.66;1.9;0;0;0;0;17
619;19;6;1.54;1.21;1.6;1.9;0;0;0;0;23
620;20;6;1.54;1.21;1.56;1.64;0;0;0;0;20
621;21;6;1.54;1.21;1.56;1.64;0;0;0;0;18
622;22;6;1.54;1.21;1.56;1.64;0;0;0;0;17
623;23;6;1.54;1.21;1.56;1.64;0;0;0;0;23
624;24;6;1.54;1.21;1.52;1.64;0;0;0;0;18
625;25;6;1.54;1.21;1.52;1.64;0;0;0;0;20
626;26;6;1.54;1.21;1.52;1.64;0;0;0;0;23
627;27;6;1.54;1.21;1.57;1.64;0;0;0;0;20
628;28;6;1.54;1.21;1.57;1.64;0;0;0;0;30
629;29;6;1.54;1.21;1.57;1.64;0;0;0;0;21
630;30;6;1.54;1.21;1.57;1.64;0;0;0;0;29
631;31;6;1.54;1.21;1.57;1.64;0;0;0;0;23
632;32;6;1.54;1.21;1.57;1.64;0;0;0;0;22
633;33;6;1.54;1.21;1.57;1.64;0;0;0;0;20
634;34;6;1.54;1.21;1.57;1.64;0;0;0;0;28
635;35;6;1.54;1.21;1.57;1.64;0;0;0;0;23
636;36;6;1.54;1.24;1.57;1.49;0;0;0;0;26
637;37;6;1.54;1.27;1.57;1.64;0;0;0;0;33
638;38;6;1.54;1.27;1.52;1.64;0;0;0;0;18
639;39;6;1.54;1.27;1.52;1.63;0;0;0;0;21
640;40;6;1.54;1.27;1.52;1.63;0;0;0;0;18
641;41;6;1.54;1.27;1.52;1.72;0;0;0;0;16
642;42;6;1.51;1.27;1.52;1.72;0;0;0;0;29
643;43;6;1.51;1.27;1.52;1.72;0;0;0;0;25
644;44;6;1.51;1.27;1.52;1.83;0;0;0;0;19
645;45;6;1.51;1.39;1.52;1.85;0;0;0;0;26
646;46;6;1.51;1.4;1.52;1.85;0;0;0;0;22
647;47;6;1.51;1.4;1.52;1.85;0;0;0;0;28
648;48;6;1.51;1.4;1.52;1.85;0;0;0;0;27
649;49;6;1.51;1.4;1.52;1.85;0;0;0;0;26
650;50;6;1.51;1.4;1.51;1.85;0;0;0;0;27
651;51;6;1.51;1.4;1.51;1.85;0;0;0;0;20
652;52;6;1.57;1.4;1.47;1.85;0;0;0;0;20
653;53;6;1.57;1.4;1.47;1.85;0;0;0;0;23
654;54;6;1.57;1.4;1.47;1.85;0;0;0;0;31
655;55;6;1.57;1.4;1.47;1.85;0;0;0;0;23
656;56;6;1.56;1.4;1.47;1.85;0;0;0;0;24
657;57;6;1.56;1.4;1.47;1.85;0;0;0;0;21
658;58;6;1.56;1.4;1.47;1.85;0;0;0;0;23
659;59;6;1.71;1.4;1.47;1.85;0;0;0;0;23
660;60;6;1.63;1.4;1.47;1.85;0;0;0;0;19
661;61;6;1.63;1.4;1.47;1.85;0;0;0;0;18
662;62;6;1.63;1.4;1.47;1.85;0;0;0;0;15
663;63;6;1.63;1.4;1.47;1.85;0;0;0;0;15
664;64;6;1.45;1.4;1.47;1.75;0;0;0;0;27
665;65;6;1.45;1.26;1.47;1.66;0;0;0;0;26
666;66;6;1.45;1.26;1.55;1.66;0;0;0;0;28
667;67;6;1.45;1.26;1.51;1.66;0;0;0;0;28
668;68;6;1.45;1.26;1.51;1.66;0;0;0;0;30
669;69;6;1.45;1.26;1.49;1.63;0;0;0;0;25
670;70;6;1.45;1.26;1.49;1.63;0;0;0;0;26
671;71;6;1.45;1.26;1.49;1.63;0;0;0;0;35
672;72;6;1.45;1.26;1.49;1.63;0;0;0;0;36
673;73;6;1.45;1.26;1.49;1.63;0;0;0;0;22
674;74;6;1.45;1.26;1.57;1.63;0;0;0;0;32
675;75;6;1.45;1.26;1.57;1.63;0;0;0;0;25
676;76;6;1.45;1.26;1.57;1.6;0;0;0;0;33
677;77;6;1.45;1.26;1.52;1.6;0;0;0;0;28
678;78;6;1.45;1.26;1.52;1.6;0;0;0;0;23
679;79;6;1.45;1.26;1.52;1.6;0;0;0;0;24
680;80;6;1.52;1.32;1.52;1.6;0;0;0;0;42
681;81;6;1.52;1.32;1.69;1.6;0;0;0;0;22
682;82;6;1.52;1.32;1.69;1.6;0;0;0;0;32
683;83;6;1.52;1.32;1.69;1.76;0;0;0;0;25
684;84;6;1.52;1.32;1.69;1.76;0;0;0;0;30
685;85;6;1.52;1.32;1.69;1.76;0;0;0;0;24
686;86;6;1.52;1.32;1.69;1.76;0;0;0;0;27
687;87;6;1.52;1.32;1.69;1.76;0;0;0;0;25
688;88;6;1.52;1.32;1.6;1.76;0;0;0;0;27
689;89;6;1.52;1.28;1.7;1.76;0;0;0;0;36
690;90;6;1.55;1.28;1.7;1.76;0;0;0;0;24
691;91;6;1.55;1.28;1.7;1.76;0;0;0;0;23
692;92;6;1.55;1.28;1.7;1.76;0;0;0;0;20
693;93;6;1.55;1.28;1.7;1.76;0;0;0;0;22
694;94;6;1.55;1.28;1.7;1.76;0;0;0;0;34
695;95;6;1.55;1.28;1.7;1.76;0;0;0;0;18
696;96;6;1.55;1.28;1.7;1.76;0;0;0;0;22
697;97;6;1.55;1.28;1.57;1.76;0;0;0;0;29
698;98;6;1.44;1.28;1.57;1.77;0;0;0;0;28
699;99;6;1.44;1.3;1.57;1.76;0;0;0;0;33
700;100;6;1.44;1.3;1.57;1.76;0;0;0;0;20
701;101;6;1.44;1.3;1.57;1.76;0;0;0;0;21
702;102;6;1.44;1.3;1.57;1.76;0;0;0;0;22
703;103;6;1.43;1.3;1.57;1.76;0;0;0;0;21
704;104;6;1.43;1.3;1.57;1.76;0;0;0;0;27
705;105;6;1.43;1.3;1.57;1.76;0;0;0;0;33
706;106;6;1.43;1.3;1.57;1.63;0;0;0;0;27
707;107;6;1.43;1.3;1.57;1.63;0;0;0;0;31
708;108;6;1.43;1.3;1.65;1.63;0;0;0;0;28
709;109;6;1.47;1.3;1.65;1.63;0;0;0;0;28
710;110;6;1.47;1.3;1.65;1.63;0;0;0;0;29
711;111;6;1.48;1.3;1.54;1.63;0;0;0;0;31
712;112;6;1.48;1.3;1.54;1.63;0;0;0;0;24
713;113;6;1.48;1.3;1.54;1.63;0;0;0;0;22
714;114;6;1.47;1.3;1.54;1.6;0;0;0;0;31
715;115;6;1.47;1.3;1.54;1.6;0;0;0;0;28
716;116;6;1.47;1.3;1.54;1.6;0;0;0;0;21
717;117;6;1.47;1.3;1.54;1.6;0;0;0;0;36
718;118;6;1.47;1.3;1.54;1.6;0;0;0;0;19
719;119;6;1.47;1.3;1.54;1.6;0;0;0;0;32
720;120;6;1.47;1.3;1.54;1.6;0;0;0;0;21
721;1;7;1.59;1.31;1.36;1.66;0;0;0;0;25
722;2;7;1.59;1.31;1.36;1.66;0;0;0;0;19
723;3;7;1.59;1.21;1.36;1.66;0;0;0;0;12
724;4;7;1.59;1.21;1.36;1.66;0;0;0;0;17
725;5;7;1.59;1.21;1.36;1.61;0;0;0;0;17
726;6;7;1.59;1.21;1.36;1.61;0;0;0;0;29
727;7;7;1.59;1.21;1.36;1.61;0;0;0;0;26
728;8;7;1.59;1.24;1.46;1.61;0;0;0;0;27
729;9;7;1.59;1.24;1.46;1.61;0;0;0;0;23
730;10;7;1.59;1.24;1.46;1.66;0;0;0;0;29
731;11;7;1.59;1.17;1.46;1.66;0;0;0;0;22
732;12;7;1.59;1.17;1.46;1.66;0;0;0;0;18
733;13;7;1.59;1.17;1.46;1.66;0;0;0;0;21
734;14;7;1.59;1.17;1.42;1.66;0;0;0;0;17
735;15;7;1.54;1.17;1.42;1.66;0;0;0;0;27
736;16;7;1.61;1.17;1.42;1.66;0;0;0;0;26
737;17;7;1.61;1.17;1.42;1.66;0;0;0;0;24
738;18;7;1.61;1.17;1.42;1.66;0;0;0;0;21
739;19;7;1.61;1.17;1.47;1.66;0;0;0;0;16
740;20;7;1.61;1.17;1.47;1.66;0;0;0;0;19
741;21;7;1.61;1.17;1.47;1.66;0;0;0;0;17
742;22;7;1.61;1.17;1.47;1.66;0;0;0;0;22
743;23;7;1.61;1.17;1.47;1.66;0;0;0;0;22
744;24;7;1.61;1.17;1.47;1.66;0;0;0;0;19
745;25;7;1.61;1.17;1.47;1.66;0;0;0;0;27
746;26;7;1.61;1.17;1.47;1.66;0;0;0;0;23
747;27;7;1.61;1.17;1.47;1.66;0;0;0;0;17
748;28;7;1.61;1.17;1.47;1.66;0;0;0;0;21
749;29;7;1.61;1.17;1.47;1.66;0;0;0;0;19
750;30;7;1.61;1.17;1.47;1.66;0;0;0;0;21
751;31;7;1.61;1.17;1.47;1.66;0;0;0;0;29
752;32;7;1.61;1.29;1.47;1.66;0;0;0;0;18
753;33;7;1.61;1.29;1.47;1.66;0;0;0;0;17
754;34;7;1.61;1.29;1.47;1.66;0;0;0;0;19
755;35;7;1.61;1.29;1.47;1.66;0;0;0;0;17
756;36;7;1.61;1.29;1.47;1.66;0;0;0;0;27
757;37;7;1.61;1.29;1.47;1.66;0;0;0;0;16
758;38;7;1.61;1.29;1.47;1.66;0;0;0;0;14
759;39;7;1.61;1.29;1.47;1.66;0;0;0;0;18
760;40;7;1.52;1.29;1.47;1.66;0;0;0;0;16
761;41;7;1.52;1.29;1.4;1.66;0;0;0;0;18
762;42;7;1.52;1.29;1.4;1.66;0;0;0;0;18
763;43;7;1.52;1.29;1.4;1.66;0;0;0;0;17
764;44;7;1.52;1.29;1.4;1.66;0;0;0;0;20
765;45;7;1.52;1.29;1.36;1.66;0;0;0;0;23
766;46;7;1.52;1.29;1.36;1.66;0;0;0;0;26
767;47;7;1.52;1.29;1.36;1.66;0;0;0;0;20
768;48;7;1.52;1.29;1.36;1.62;0;0;0;0;21
769;49;7;1.52;1.29;1.36;1.62;0;0;0;0;20
770;50;7;1.52;1.31;1.36;1.62;0;0;0;0;22
771;51;7;1.52;1.31;1.44;1.62;0;0;0;0;29
772;52;7;1.52;1.31;1.44;1.62;0;0;0;0;29
773;53;7;1.52;1.31;1.44;1.67;0;0;0;0;21
774;54;7;1.52;1.31;1.44;1.67;0;0;0;0;25
775;55;7;1.52;1.31;1.44;1.67;0;0;0;0;23
776;56;7;1.52;1.31;1.44;1.67;0;0;0;0;37
777;57;7;1.52;1.31;1.44;1.67;0;0;0;0;30
778;58;7;1.52;1.31;1.44;1.67;0;0;0;0;22
779;59;7;1.52;1.31;1.44;1.67;0;0;0;0;25
780;60;7;1.52;1.31;1.47;1.67;0;0;0;0;28
781;61;7;1.52;1.31;1.47;1.67;0;0;0;0;30
782;62;7;1.52;1.31;1.47;1.67;0;0;0;0;17
783;63;7;1.52;1.31;1.41;1.67;0;0;0;0;24
784;64;7;1.52;1.31;1.41;1.67;0;0;0;0;20
785;65;7;1.52;1.31;1.33;1.67;0;0;0;0;20
786;66;7;1.52;1.31;1.33;1.67;0;0;0;0;25
787;67;7;1.52;1.31;1.33;1.67;0;0;0;0;33
788;68;7;1.52;1.31;1.33;1.67;0;0;0;0;24
789;69;7;1.52;1.31;1.33;1.67;0;0;0;0;26
790;70;7;1.52;1.31;1.33;1.67;0;0;0;0;23
791;71;7;1.52;1.31;1.33;1.67;0;0;0;0;29
792;72;7;1.52;1.31;1.33;1.67;0;0;0;0;24
793;73;7;1.52;1.31;1.33;1.67;0;0;0;0;29
794;74;7;1.52;1.31;1.33;1.67;0;0;0;0;18
795;75;7;1.52;1.31;1.33;1.67;0;0;0;0;29
796;76;7;1.52;1.31;1.33;1.67;0;0;0;0;17
797;77;7;1.52;1.31;1.33;1.67;0;0;0;0;18
798;78;7;1.52;1.31;1.33;1.67;0;0;0;0;20
799;79;7;1.52;1.31;1.33;1.67;0;0;0;0;38
800;80;7;1.52;1.31;1.33;1.67;0;0;0;0;25
801;81;7;1.52;1.31;1.33;1.67;0;0;0;0;23
802;82;7;1.65;1.31;1.33;1.67;0;0;0;0;25
803;83;7;1.65;1.29;1.33;1.67;0;0;0;0;25
804;84;7;1.65;1.29;1.33;1.67;0;0;0;0;19
805;85;7;1.65;1.26;1.33;1.67;0;0;0;0;18
806;86;7;1.65;1.26;1.33;1.67;0;0;0;0;21
807;87;7;1.65;1.26;1.33;1.67;0;0;0;0;17
808;88;7;1.65;1.26;1.35;1.67;0;0;0;0;23
809;89;7;1.65;1.26;1.35;1.67;0;0;0;0;17
810;90;7;1.65;1.26;1.35;1.67;0;0;0;0;32
811;91;7;1.65;1.26;1.35;1.67;0;0;0;0;23
812;92;7;1.65;1.26;1.36;1.67;0;0;0;0;19
813;93;7;1.65;1.26;1.36;1.67;0;0;0;0;16
814;94;7;1.65;1.26;1.35;1.67;0;0;0;0;26
815;95;7;1.65;1.26;1.35;1.67;0;0;0;0;16
816;96;7;1.65;1.26;1.35;1.67;0;0;0;0;23
817;97;7;1.65;1.26;1.29;1.73;0;0;0;0;19
818;98;7;1.65;1.26;1.29;1.73;0;0;0;0;17
819;99;7;1.65;1.26;1.29;1.73;0;0;0;0;17
820;100;7;1.71;1.34;1.29;1.73;0;0;0;0;27
821;101;7;1.71;1.34;1.29;1.73;0;0;0;0;18
822;102;7;1.71;1.34;1.29;1.67;0;0;0;0;15
823;103;7;1.71;1.34;1.29;1.76;0;0;0;0;21
824;104;7;1.71;1.34;1.29;1.76;0;0;0;0;16
825;105;7;1.71;1.34;1.25;1.76;0;0;0;0;18
826;106;7;1.71;1.34;1.25;1.76;0;0;0;0;18
827;107;7;1.71;1.34;1.32;1.76;0;0;0;0;22
828;108;7;1.71;1.34;1.32;1.76;0;0;0;0;19
829;109;7;1.71;1.34;1.32;1.76;0;0;0;0;16
830;110;7;1.71;1.34;1.32;1.76;0;0;0;0;19
831;111;7;1.71;1.34;1.32;1.76;0;0;0;0;21
832;112;7;1.71;1.34;1.32;1.76;0;0;0;0;21
833;113;7;1.71;1.34;1.32;1.76;0;0;0;0;15
834;114;7;1.71;1.34;1.32;1.76;0;0;0;0;18
835;115;7;1.71;1.34;1.32;1.76;0;0;0;0;16
836;116;7;1.71;1.34;1.32;1.76;0;0;0;0;22
837;117;7;1.71;1.34;1.32;1.76;0;0;0;0;14
838;118;7;1.71;1.38;1.32;1.81;0;0;0;0;17
839;119;7;1.71;1.38;1.32;1.81;0;0;0;0;21
840;120;7;1.71;1.38;1.39;1.81;0;0;0;0;17
841;1;8;1.78;1.49;1.58;1.85;0;0;0;0;14
842;2;8;1.78;1.49;1.61;1.85;0;0;0;0;10
843;3;8;1.78;1.49;1.61;2.05;0;0;0;0;12
844;4;8;1.78;1.49;1.61;2.05;1;1;0;0;102
845;5;8;1.76;1.49;1.61;2.05;1;0;0;0;40
846;6;8;1.76;1.49;1.61;2.05;0;0;0;0;11
847;7;8;1.76;1.49;1.61;2.05;0;0;0;0;13
848;8;8;1.76;1.49;1.61;2.05;0;0;0;0;12
849;9;8;1.76;1.49;1.63;2.05;0;0;0;0;10
850;10;8;1.8;1.49;1.63;2.05;1;1;0;1;75
851;11;8;1.8;1.49;1.63;2.05;0;0;0;0;9
852;12;8;1.8;1.49;1.63;2.05;0;0;0;0;11
853;13;8;1.8;1.46;1.63;2.05;0;1;0;0;25
854;14;8;1.8;1.46;1.63;2.05;0;1;1;1;10
855;15;8;1.8;1.55;1.63;1.89;0;0;0;0;11
856;16;8;1.8;1.55;1.63;1.89;0;0;0;0;7
857;17;8;1.8;1.55;1.63;1.89;1;1;0;0;113
858;18;8;1.87;1.55;1.63;1.89;0;0;0;0;11
859;19;8;1.87;1.55;1.63;1.89;0;0;0;0;15
860;20;8;1.87;1.54;1.63;1.89;0;0;0;0;8
861;21;8;1.87;1.54;1.63;1.89;0;0;0;0;11
862;22;8;1.87;1.54;1.63;1.85;1;1;0;0;84
863;23;8;1.95;1.54;1.63;1.85;0;0;0;0;6
864;24;8;1.95;1.54;1.63;1.85;0;0;0;0;10
865;25;8;1.95;1.54;1.63;1.85;0;0;0;0;10
866;26;8;1.83;1.54;1.63;1.85;1;0;0;0;40
867;27;8;1.83;1.48;1.6;1.77;0;1;0;1;20
868;28;8;1.83;1.48;1.6;1.77;0;0;0;0;9
